,PLAYERID,NAME,HAND,TEAM,OPP_TM,SALARY,POS,LP,OL,OD,IPL,ERROR,2H,PITCHER,CATCHER,UMPIRE,PARK,ROOF,GVF,PLATOON,HFA,PH%,COLD,TILT_BIAS,FPTS,FPTS/$,RBI,R,SB,CS,SH,SF,GIDP,HR_DEPENDENCE,0%_PH%_FPTS,SLATE,FLOOR,CEILING,POWN,PA,PAVSSP,PAVSSP%,BA,_OBP,SLG,ISO,WOBA,CNWOBA,XWOBA_CS,XWOBA_LS,AB,K,BB,IBB,HBP,H,1B,2B,3B,HR,TB,PARTNERID,OWNERSHIP
389,2039234.0,Andy Ibanez,R,DET,CHW,1,--,6,false,false,false,-,-,Shane Smith,Kyle Teel (N),-,DET,-,-,false,true,53%,false,48%,4.87,4870.0,0.32,0.32,0.04,0.03,0.01,0.001,0.06,24%,6.33,--,0.05,13.4,0.01,3.06,2.26,74%,0.247,0.307,0.382,0.135,0.303,0.302,0.3,0.26,2.81,0.57,0.21,0.0,0.04,0.69,0.46,0.15,0.01,0.07,1.07,2039234.0,
390,7944396.0,Cam Devanney,R,PIT,MIL,2100,3B,9,false,false,true,-,-,Quinn Priester,William Contreras (N),-,PIT,-,-,false,true,1%,false,100%,4.8,2.29,0.32,0.34,0.02,0.01,0.01,0.001,0.08,18%,4.84,--,0.11,13.16,4.53,3.62,2.11,58%,0.21,0.265,0.31,0.1,0.256,0.269,,,3.35,0.98,0.2,0.0,0.05,0.7,0.49,0.15,0.01,0.06,1.04,7944396.0,
391,5478158.0,Luis Vazquez,R,BAL,LAD,1,--,9,false,false,false,-,-,Tyler Glasnow,Dalton Rushing (-),-,BAL,-,-,false,true,26%,false,60%,4.74,4740.0,0.29,0.32,0.05,0.02,0.03,0.001,0.07,28%,5.34,Main,0.03,13.29,0.01,3.25,2.16,66%,0.219,0.268,0.345,0.126,0.27,0.28,0.298,,3.01,0.94,0.19,0.01,0.03,0.66,0.45,0.12,0.01,0.08,1.04,5478158.0,
392,17557.0,Luke Maile,R,KCR,MIN,1,--,8,false,false,false,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,false,true,0%,false,83%,4.73,4730.0,0.29,0.33,0.03,0.01,0.02,0.001,0.06,16%,4.74,Main,0.11,13.14,0.01,3.66,2.39,65%,0.203,0.275,0.292,0.089,0.257,0.282,0.299,0.24,3.3,1.12,0.28,0.0,0.05,0.67,0.49,0.13,0.01,0.05,0.96,17557.0,
393,1452041.0,Derek Hill,R,MIA,PHI,1,--,8,false,false,false,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,P,true,true,39%,false,62%,4.72,4720.0,0.29,0.3,0.1,0.03,0.04,0.001,0.08,16%,5.53,Main,0.09,13.3,0.01,3.17,2.4,76%,0.229,0.273,0.331,0.102,0.268,0.298,0.346,0.31,2.94,1.02,0.17,0.0,0.02,0.67,0.48,0.13,0.02,0.04,0.97,1452041.0,
394,5505890.0,Victor Mesa,L,MIA,PHI,1,--,9,false,false,false,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,-,false,true,1%,false,67%,4.72,4720.0,0.28,0.31,0.04,0.02,0.02,0.001,0.1,11%,4.75,Main,0.36,12.87,0.01,3.53,2.28,65%,0.24,0.281,0.318,0.078,0.266,0.282,,,3.31,0.8,0.17,0.01,0.03,0.79,0.62,0.12,0.02,0.03,1.05,5505890.0,
395,15943.0,Austin Hedges,R,CLE,TBR,2200,C,9,false,false,true,-,-,Ian Seymour,Hunter Feduccia (N),Jansen Visconti (H),TAM01,-,-,true,false,19%,false,68%,4.71,2.14,0.32,0.35,0.04,0.02,0.08,0.001,0.05,39%,5.33,Main,0.0,13.26,0.7,3.31,2.16,65%,0.191,0.245,0.339,0.148,0.259,0.255,0.24,0.152,2.99,0.97,0.2,0.0,0.03,0.57,0.36,0.09,0.0,0.12,1.01,15943.0,
396,3593723.0,Korey Lee,R,CHW,DET,1,--,8,false,false,false,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,false,false,25%,false,44%,4.66,4660.0,0.32,0.32,0.03,0.02,0.01,0.001,0.06,26%,5.28,--,0.05,13.27,0.01,3.47,2.22,64%,0.207,0.247,0.324,0.117,0.251,0.276,0.293,0.275,3.29,1.15,0.15,0.0,0.02,0.68,0.46,0.14,0.01,0.08,1.06,3593723.0,
397,6781787.0,DaShawn Keirsey Jr.,L,MIN,KCR,1,--,9,false,false,false,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,true,false,27%,false,86%,4.6,4600.0,0.26,0.3,0.06,0.03,0.01,0.001,0.07,16%,5.3,Main,0.07,13.37,0.01,3.33,2.05,62%,0.216,0.264,0.326,0.11,0.26,0.27,0.182,0.363,3.11,0.87,0.18,0.0,0.02,0.67,0.47,0.11,0.05,0.05,1.01,6781787.0,
398,42163.0,Mauricio Dubon,R,HOU,TEX,1,--,9,false,false,false,-,-,Merrill Kelly,Jonah Heim (N),-,TEX,Closed,-,false,false,4%,true,59%,4.6,4600.0,0.25,0.29,0.04,0.01,0.02,0.001,0.08,13%,4.69,Main,0.3,12.95,0.01,3.71,2.09,56%,0.223,0.257,0.306,0.083,0.249,0.283,0.287,0.264,3.52,0.56,0.15,0.0,0.02,0.79,0.59,0.14,0.02,0.04,1.08,42163.0,
399,5505853.0,Hunter Feduccia,L,TBR,CLE,2300,C,9,false,false,true,-,-,Gavin Williams,Austin Hedges (++),Jansen Visconti (H),TAM01,-,-,true,true,31%,false,65%,4.55,1.98,0.29,0.33,0.01,0.0,0.0,0.001,0.05,24%,5.21,Main,0.0,12.77,0.52,3.15,2.12,67%,0.207,0.304,0.334,0.127,0.287,0.285,0.29,0.236,2.76,0.84,0.37,0.0,0.01,0.57,0.37,0.12,0.01,0.07,0.92,5505853.0,
400,7671330.0,Ryan Fitzgerald,L,MIN,KCR,1,--,9,false,false,false,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,true,false,20%,false,67%,4.55,4550.0,0.27,0.31,0.02,0.01,0.01,0.001,0.06,18%,5.03,Main,0.0,12.84,0.01,3.45,2.05,59%,0.203,0.264,0.318,0.115,0.258,0.269,0.396,,3.17,0.86,0.24,0.0,0.03,0.64,0.42,0.14,0.04,0.05,1.01,7671330.0,
401,152353.0,Vidal Brujan,B,ATL,SEA,1,--,9,false,false,false,-,-,Logan Gilbert,Cal Raleigh (++),-,ATL,-,-,true,true,33%,false,69%,4.53,4530.0,0.24,0.28,0.1,0.05,0.01,0.001,0.06,16%,5.34,Main,0.05,12.8,0.01,3.08,2.04,66%,0.226,0.277,0.325,0.099,0.267,0.271,0.246,0.244,2.86,0.79,0.18,0.01,0.02,0.64,0.46,0.13,0.01,0.04,0.93,152353.0,
402,3769531.0,Ryan Kreidler,R,PIT,MIL,1,--,9,false,false,false,-,-,Quinn Priester,William Contreras (N),-,PIT,-,-,false,true,20%,false,64%,4.51,4510.0,0.27,0.3,0.07,0.03,0.02,0.001,0.07,15%,4.95,--,0.03,12.67,0.01,3.33,2.11,63%,0.207,0.273,0.295,0.088,0.257,0.268,0.203,0.217,3.03,0.96,0.24,0.0,0.04,0.63,0.45,0.13,0.01,0.04,0.89,3769531.0,
403,4569597.0,Cesar Salazar,L,HOU,TEX,1,--,9,false,false,false,-,-,Merrill Kelly,Jonah Heim (N),-,TEX,Closed,-,true,false,21%,false,67%,4.51,4510.0,0.27,0.31,0.02,0.0,0.01,0.001,0.06,24%,5.0,Main,0.0,12.57,0.01,3.41,2.09,61%,0.2,0.273,0.315,0.115,0.263,0.274,0.321,0.329,3.08,0.66,0.25,0.01,0.06,0.62,0.41,0.14,0.0,0.07,0.97,4569597.0,
404,2039589.0,Brian Navarreto,R,MIA,PHI,1,--,7,false,false,false,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,-,true,true,14%,false,50%,4.45,4450.0,0.3,0.29,0.02,0.0,0.01,0.001,0.09,16%,4.68,Main,0.15,12.37,0.01,3.61,2.52,70%,0.209,0.256,0.294,0.085,0.245,0.257,,,3.38,0.9,0.19,0.0,0.03,0.71,0.51,0.14,0.01,0.04,0.99,2039589.0,
405,4548100.0,Joey Wiemer,R,MIA,PHI,2300,OF,8,false,false,true,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,-,true,true,31%,false,71%,4.43,1.93,0.28,0.3,0.04,0.02,0.0,0.001,0.07,18%,5.0,Main,0.0,12.43,0.2,3.27,2.4,73%,0.204,0.269,0.306,0.102,0.257,0.277,0.237,0.181,3.0,1.06,0.24,0.0,0.03,0.61,0.41,0.14,0.01,0.05,0.92,4548100.0,
406,464348.0,Garrett Hampson,R,STL,SFG,1,--,9,false,false,false,-,-,Carson Seymour,Patrick Bailey (++),-,STL,-,-,false,true,33%,false,68%,4.32,4320.0,0.23,0.27,0.08,0.02,0.04,0.001,0.06,10%,5.23,Main,0.09,12.38,0.01,3.05,1.81,59%,0.23,0.29,0.311,0.081,0.271,0.271,0.233,0.26,2.76,0.7,0.23,0.0,0.02,0.63,0.48,0.11,0.02,0.03,0.86,464348.0,
407,1064427.0,Andrew Knizner,R,SFG,STL,1,--,9,false,false,false,-,-,Michael McGreevy,James Crooks (N),-,STL,-,-,false,false,33%,false,65%,4.03,4030.0,0.25,0.28,0.01,0.01,0.02,0.001,0.08,15%,4.76,Main,0.18,11.41,0.01,3.24,2.1,65%,0.225,0.27,0.3,0.075,0.255,0.278,0.238,0.265,3.03,0.54,0.14,0.0,0.05,0.68,0.53,0.11,0.0,0.04,0.91,1064427.0,
408,2039073.0,Nick Allen,R,ATL,SEA,1,--,9,false,false,false,-,-,Logan Gilbert,Cal Raleigh (++),-,ATL,-,-,false,true,22%,false,67%,3.99,3990.0,0.2,0.24,0.08,0.03,0.07,0.001,0.08,6%,4.45,Main,0.15,12.06,0.01,3.25,2.04,63%,0.218,0.255,0.281,0.063,0.242,0.256,0.231,0.232,3.0,0.79,0.16,0.0,0.02,0.65,0.51,0.11,0.02,0.02,0.84,2039073.0,
409,8003259.0,Tyler Tolbert,R,KCR,MIN,1,--,9,false,false,false,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,false,true,62%,false,70%,3.9,3900.0,0.19,0.22,0.15,0.01,0.03,0.001,0.06,10%,5.19,Main,0.0,11.82,0.01,2.74,2.27,83%,0.206,0.245,0.286,0.08,0.237,0.261,0.305,,2.56,0.87,0.12,0.0,0.02,0.53,0.39,0.1,0.02,0.02,0.73,8003259.0,
410,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33,34.0,35,36.0,37.0,38.0,39.0,40.0,41,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,,62.0
